Date,Revenue,SEM,SEMCard,SEMPBook,SEMOther,SEMBrand,Display,FB,Affiliate,Partners,TV,TVImpression,DM,SEM_LTA,Display_LTA,FB_LTA,Affiliates_LTA,Partners_LTA,SEM_MTA,Display_MTA,FB_MTA,Affiliates_MTA,Partners_MTA
11/17/2014,3365260,131548,90298,12677,18531,10041,33359,53496,9584,23560,93286,6755000,8427459,649312,156772,121444,92890,218364,451927,135011,44947,37092,245393
11/18/2014,3533109,101251,65218,10038,17162,8833,36941,43832,9230,32027,83197,5569000,8427459,710235,181995,140711,107285,239403,477201,139488,53327,36437,273299
11/19/2014,6012588,110015,74453,10563,15375,9623,39751,45329,15596,34563,36029,4418400,8427459,1098035,266756,193276,164753,400851,722461,215003,77041,60542,452949
11/20/2014,2313285,93675,56415,11770,17265,8225,34154,40289,9031,29575,53536,5384800,8427459,453413,112374,80625,58449,213906,323913,101846,39129,26071,232540
11/21/2014,2361584,71431,34487,11226,18469,7248,36824,52794,7371,28717,57955,5885500,8427459,485374,121969,88880,66539,219972,344993,105920,38608,26935,242144
11/22/2014,3693306,109309,71973,12021,17012,8303,38063,62341,12287,30288,165690,13623100,8427459,804479,189598,159234,92773,299428,521998,161502,61006,40898,335572
11/23/2014,9018619,154521,111918,13808,17016,11780,52551,67116,28890,52285,147849,14982200,8427459,1794520,467796,334716,217144,664690,1180909,382689,131088,91493,732056
11/24/2014,5210943,124287,79789,16329,18024,10145,69932,69264,19263,38854,100530,9820700,8427459,1044374,267463,202106,132643,392916,707688,237256,91258,57576,424976
11/25/2014,2720200,110959,61781,16228,23164,9787,69791,40365,15098,30012,104447,8258100,8427459,507350,135325,110513,79926,227960,372604,121474,45538,37371,258558
11/26/2014,3031087,108627,66408,12930,20054,9235,64385,38134,47484,30042,77910,7736200,8427459,594964,150015,120397,92172,269277,408896,145872,52703,38970,306970
11/27/2014,3171477,102751,71986,9176,13734,7856,42685,35783,12059,26694,113879,9678400,8427459,592344,128041,110689,97018,237402,408426,131565,45827,39015,366188
11/28/2014,7960546,186281,135000,14214,22847,14219,80511,43073,27845,58261,102489,6670300,8427459,1430382,322730,254477,281429,597009,960667,334443,104222,103039,958615
11/29/2014,6499055,214968,165414,12853,23038,13663,82473,44024,24204,52706,221169,17495700,8427459,1417324,312411,229552,228625,524113,894882,301056,94403,71304,811719
11/30/2014,13849444,312428,249214,14689,28217,20309,168975,52046,46018,101405,136776,14828100,8427459,2744417,618720,435997,426552,1158024,1765472,602208,167207,143353,1632243
12/1/2014,13105550,331475,226762,26261,54113,24339,113727,47656,61196,64303,107744,9191300,168605,2474256,585047,379773,518073,928948,1642074,569859,157755,164266,1120547
12/2/2014,8330763,300156,207690,23570,49868,19029,111369,64160,40915,54303,126611,10787000,168605,1751931,474133,327560,269852,582710,1239275,429868,130265,107327,733777
12/3/2014,10657529,321284,217668,25990,58602,19025,110767,63408,45817,63766,128343,10189200,168605,2301775,597864,456664,357971,772357,1533483,501089,166682,121033,983678
12/4/2014,8698768,327699,223224,26866,60903,16706,101647,76964,39734,57915,97654,9403000,168605,1943501,464691,336266,298462,646550,1287327,411419,139574,108849,847913
12/5/2014,5651451,242522,148884,28620,49165,15853,82994,100833,26538,50368,100141,8793500,168605,1345966,315714,256889,177092,425445,899521,260269,109752,63576,711970
12/6/2014,7915431,305953,206737,21148,60038,18029,67065,87944,27472,59640,176637,19539100,168605,1956041,436969,371978,231361,581380,1287754,386509,157780,88174,935134
12/7/2014,15791157,419796,296944,35173,61531,26147,98032,119602,51841,89326,269617,20295800,168605,3623635,873123,646099,450385,1100901,2383187,762316,284130,164459,1665634
12/8/2014,11212202,369808,260404,30058,57467,21880,117466,89411,42019,73513,161788,10760400,168605,2768544,667656,413819,344737,767682,1774898,540443,178041,124132,1168876
12/9/2014,8708447,283513,177531,26669,60652,18661,112152,52353,35624,62631,99633,8859700,168605,2175248,565559,306193,284295,606037,1536123,462896,141522,112281,771805
12/10/2014,9196912,244106,137613,35470,54233,16791,100475,31802,34250,66350,84949,7509200,168605,2357724,590712,301144,305239,632211,1615571,499762,139821,116508,803135
12/11/2014,12703718,211456,116290,23474,54576,17116,126968,33001,47154,77938,61165,6030200,168605,3078252,813722,377114,422736,873594,2091629,691397,164152,156540,1072808
12/12/2014,5778017,216876,137475,22825,42251,14325,102026,29698,28144,55652,103998,8293100,168605,1436789,367444,194599,200095,417964,1016757,328787,96845,76072,576636
12/13/2014,7732784,226560,141434,25557,43922,15648,91759,43988,23638,59464,274379,14876100,168605,1870516,433428,272572,233867,538566,1327068,422878,146832,98473,678957
12/14/2014,15693184,309254,205721,34666,47707,21161,127495,47666,41501,87232,133005,12520400,168605,3647979,871035,554504,463938,1041902,2538793,827247,292779,195992,1233535
12/15/2014,8570733,216632,117509,30720,46107,22296,90910,49128,38365,82401,79855,3086300,168605,2063768,607364,308619,306933,686117,1572361,525660,185074,110034,1325736
12/16/2014,6500170,179665,79239,32152,47035,21239,80159,34559,37478,67976,30701,1899600,168605,1570409,494608,193036,258368,537011,1216492,421315,120167,85000,870688
12/17/2014,7068386,152900,65723,26909,43150,17117,75023,31445,37913,77723,25817,1988300,168605,1664089,490637,197340,288875,663240,1261005,428023,118131,97790,1083692
12/18/2014,5299594,143294,61413,23275,43715,14891,79054,31464,25811,61143,28661,1103900,168605,1225616,368232,139411,203495,494947,911934,313091,88324,64060,976105
12/19/2014,3286327,91864,30574,17205,32286,11799,55428,31502,16314,39464,28375,1650100,168605,793311,224780,90946,129384,301638,612795,210665,55901,42544,463997
12/20/2014,2957134,79772,28066,14539,26839,10327,49068,30931,10082,35790,78080,5393600,168605,756476,185039,86762,105841,261929,590311,188758,55042,42829,403082
12/21/2014,3543202,83676,38596,15537,19803,9739,46293,30677,10569,41572,0,0,168605,799937,202531,104801,119141,319535,654020,203890,68681,47650,469332
12/22/2014,2242722,67551,25857,11835,20742,9117,37800,20091,6875,33421,0,0,168605,513110,126384,64925,73065,219576,425437,135559,46134,29349,252647
12/23/2014,1621274,45073,19488,8734,10004,6847,31682,13800,4893,32339,0,0,168605,379538,99703,40730,46130,199401,305643,106150,27595,22768,218562
12/24/2014,906669,29714,12958,5695,6169,4891,30869,13724,2724,16879,0,0,168605,222705,55985,29030,26764,92470,173298,58496,19968,12596,102190
12/25/2014,904795,28504,10632,4394,8988,4490,28062,13618,2121,18305,0,0,168605,234465,55507,32648,26476,94562,181271,53640,20964,12785,104940
12/26/2014,1892526,45643,19928,6230,12007,7478,34657,13730,4385,41105,0,0,168605,445689,98690,54790,56608,238804,354613,107638,36743,25309,274969
12/27/2014,1966812,46073,21008,8030,9951,7084,34579,13686,4581,37600,0,0,168605,478023,122956,65379,62936,211833,366590,113360,36657,26664,257019
12/28/2014,3793058,67079,35417,11844,11493,8325,39770,13740,9052,37171,0,0,168605,874888,212043,110916,116286,332026,675708,201658,67756,50852,419749
12/29/2014,1713325,60630,25870,13504,12871,8385,27544,22013,5359,37922,0,0,168605,360231,83798,52875,52641,203760,300660,88837,34928,22284,245028
12/30/2014,1662050,61037,30319,10912,11560,8247,40572,22486,4786,44441,0,0,168605,357790,100460,66362,54295,233157,286954,84319,34841,22691,279764
12/31/2014,1728118,43483,22282,5425,8530,7246,39396,20816,4654,50813,0,0,168605,370617,88101,61231,60710,289605,272224,71530,31209,23559,355970
1/1/2015,1622553,32556,12152,5352,6940,8113,9901,28910,1955,33707,0,0,384897,354324,75858,59117,51134,165243,306867,84807,26165,26584,184522
1/2/2015,1418700,38041,14358,7440,8479,7764,12745,11100,1801,31299,0,0,384897,332191,84147,38645,43811,150434,273993,83581,20895,21295,166408
1/3/2015,2024175,44060,18406,8502,8308,8844,17872,0,2114,44826,0,0,384897,403897,112040,22587,61065,201241,351107,108336,20393,32308,243685
1/4/2015,2591037,46393,20176,9122,7393,9701,24385,0,2837,49768,0,0,384897,530168,144993,23770,82150,266685,454470,138636,20861,43791,299520
1/5/2015,2838064,40769,16422,6814,7704,9829,26608,10784,2828,50740,0,0,384897,512019,120199,36031,82988,244941,443069,136057,26442,49271,272362
1/6/2015,2338324,46574,25135,5996,7153,8290,18241,10121,2806,38585,0,0,384897,535896,124754,40055,74786,202662,419813,117000,21454,40264,221268
1/7/2015,1145446,34475,15890,5047,5349,8188,14717,10138,1998,28268,0,0,384897,211924,52042,17878,35467,105285,187667,52254,9077,17922,174379
1/8/2015,944473,27223,9855,4557,5026,7785,12987,10186,1591,26019,0,0,384897,195505,45712,15043,33117,94292,166713,46477,7758,15682,149721
1/9/2015,826993,25240,8180,4945,4410,7705,11613,10145,2393,22925,0,0,384897,170971,42333,12601,29467,86000,142730,38038,6421,13451,136285
1/10/2015,934332,26778,9778,5274,4163,7563,10199,10076,2519,27973,0,0,384897,185440,41419,17560,30708,106514,163144,45837,8318,15704,158162
1/11/2015,1576507,32791,10891,7333,5621,8946,13457,10062,3863,36368,0,0,384897,271503,60749,22288,45568,143207,251708,67910,11495,23604,227950
1/12/2015,1406070,31897,12019,6294,5643,7941,11931,10088,3674,29346,0,0,384897,239621,49210,18261,49759,126190,207038,60698,9106,21251,216595
1/13/2015,1609277,27451,10245,5507,4757,6941,11638,10091,3773,28026,0,0,384897,255035,52088,23950,56204,139240,218638,61159,10749,23176,248194
1/14/2015,1584207,23023,8958,4097,3614,6354,16204,10039,3778,39694,0,0,384897,228839,51429,28162,56649,135414,209676,62461,11703,30445,239672
1/15/2015,899847,24173,9603,4577,4221,5772,9611,10769,2339,27656,0,0,384897,166433,42644,26918,26005,113260,157386,41730,10154,13151,124614
1/16/2015,719795,18476,6938,3685,3658,4196,8750,10338,1776,18427,0,0,384897,154684,36733,24944,21925,79912,132421,37578,9791,12473,84617
1/17/2015,1039626,17932,5754,3750,4081,4348,10812,8475,1975,24995,0,0,384897,182905,34635,34754,29678,86287,163445,44703,10039,18718,114826
1/18/2015,1342590,23177,7130,5522,5152,5373,11336,9239,2634,30180,0,0,384897,236208,47798,43252,37856,131388,221465,57024,15419,22701,155525
1/19/2015,1208924,26253,9578,5342,5847,5487,11633,10443,2715,31384,0,0,384897,244761,55885,42553,36414,131823,216092,53781,15908,19066,136311
1/20/2015,1161109,26085,10695,4654,5647,5090,11227,10537,2728,27561,0,0,384897,253724,53558,37982,34601,122839,216770,54356,14062,18522,129287
1/21/2015,1588071,28380,12931,5441,4734,5274,14768,11187,3274,44911,0,0,384897,351225,77708,55519,50186,203030,282121,68725,20900,26436,213544
1/22/2015,753047,23248,8778,5209,4182,5078,11296,9866,2455,29103,0,0,384897,139355,30374,21903,22595,107790,117752,47859,8517,10219,139025
1/23/2015,638784,21367,7496,4223,5127,4521,11831,9408,1724,23971,0,0,384897,115811,29831,20234,20917,97304,101903,29373,7776,8869,111269
1/24/2015,768112,22018,6772,5194,5132,4919,12876,7833,2097,27952,0,0,384897,159707,35948,24108,24237,112757,132329,33095,8171,9954,128468
1/25/2015,1123527,24755,6995,6357,5650,5752,16920,8670,2793,41394,0,0,384897,214255,46167,29978,31793,169014,179312,40346,12081,14577,189752
1/26/2015,1015261,27860,9414,6624,5861,5961,15263,10319,2661,40507,0,0,384897,189033,45767,28021,35057,159435,159339,37406,11593,13978,176044
1/27/2015,1187479,28313,9976,7144,5272,5921,11845,10748,3117,31299,0,0,384897,236761,52393,37350,43330,158092,196093,44557,13184,16714,184220
1/28/2015,837629,26641,10235,6439,4455,5512,10364,10505,2188,30285,0,0,384897,160788,32261,25447,29053,122683,121574,29551,8408,12057,169476
1/29/2015,801500,28737,13220,5936,4032,5548,10715,10175,2294,35396,0,0,384897,159903,31976,27869,27182,138417,119575,27057,8056,9841,186147
1/30/2015,855219,26343,11169,5922,3350,5902,10820,9192,2240,46706,0,0,384897,164688,31881,30351,33368,186696,116305,27338,8321,10808,236554
1/31/2015,1508816,27547,10369,6181,4425,6572,22833,7433,3304,119673,0,0,384897,257164,33637,39421,53687,471966,166590,37929,9659,16940,570799
2/1/2015,1104057,25395,9364,5705,4621,5705,12184,10248,2834,32591,0,0,420653,228509,44436,37640,37942,114226,187470,39247,11934,15006,163649
2/2/2015,1043031,34629,13707,6558,6932,7431,13283,13392,2841,36641,0,0,420653,220133,41837,38704,34370,118505,172374,40938,12336,14672,178511
2/3/2015,1220936,30929,12094,5462,6522,6851,15306,12385,3354,36191,0,0,420653,223753,46613,33743,43315,128613,188192,48393,13219,18675,189881
2/4/2015,935471,27143,8289,6381,6353,6121,11532,11713,3391,24054,0,0,420653,174625,45339,24075,27224,88430,162109,37489,12126,13267,92455
2/5/2015,795692,23893,6803,5514,6049,5527,12298,11457,2868,21763,0,0,420653,166653,39399,33059,25069,79676,138051,36614,10396,13260,82666
2/6/2015,731969,26876,7684,5503,6409,7280,11671,10712,2518,22200,0,0,420653,159668,39075,24232,24988,73843,133128,31989,7693,14296,79309
2/7/2015,774374,24469,6496,6420,6312,5242,12830,8126,2059,25063,0,0,420653,163415,40026,24816,22873,80417,139898,34051,8112,11784,83647
2/8/2015,1154637,33951,11901,8060,7649,6341,15438,9273,2981,33572,0,0,420653,240433,56949,32514,29712,114082,211288,46291,14472,17361,113791
2/9/2015,1225253,35094,9757,7958,9065,8314,17883,11882,3223,34022,0,0,420653,276565,61097,36094,35205,118939,229761,55777,14975,18538,119915
2/10/2015,1419004,30743,8147,7152,8305,7139,18748,10712,3695,42245,0,0,420653,267419,63865,42568,41401,155109,236119,53908,15387,21686,146824
2/11/2015,707322,28139,8864,6304,7311,5660,13041,6504,2345,27736,0,0,420653,139439,34348,17681,20185,85447,126958,32580,7077,10335,77153
2/12/2015,592061,23003,5739,5186,6861,5217,11180,5686,1710,22759,0,0,420653,127080,33109,13791,15361,73438,110367,29873,6430,8220,65716
2/13/2015,552341,22131,6934,4154,5615,5427,10335,5025,1716,20127,0,0,420653,118294,32525,15882,15482,64775,104240,27300,4955,7345,58047
2/14/2015,546045,20425,6064,3960,5073,5329,10126,3663,1502,21941,0,0,420653,119758,24260,15122,16591,68831,102314,25396,6496,10384,60033
2/15/2015,1222418,28891,12524,5454,5225,5688,15334,4209,2870,43145,0,0,420653,202868,39076,25298,30277,120782,180932,42389,10851,20864,125918
2/16/2015,1463672,31127,13236,6018,5587,6286,16960,5503,3736,37663,0,0,420653,262847,66978,30392,36254,144968,241354,64171,13425,22577,134679
2/17/2015,1309251,32358,14609,5461,6306,5982,15075,5723,3360,30832,0,0,420653,281653,75652,40658,33198,137737,242382,61018,14341,19431,119668
2/18/2015,967828,35695,17250,5249,7817,5379,13583,5663,2163,26236,0,0,420653,193396,44375,22857,24091,105470,163846,43005,10092,15586,95450
2/19/2015,566884,30898,11490,5213,8731,5464,14249,7838,1431,22404,0,0,420653,105316,25283,14086,17035,69088,88479,25070,5194,8058,90539
2/20/2015,502146,26107,8461,4772,7970,4904,12954,7486,1257,19745,0,0,420653,105919,24657,15732,16780,60421,86655,21187,4902,8459,81606
2/21/2015,828566,26073,8148,5422,6901,5601,14108,5740,1624,27804,0,0,420653,146516,32112,20506,22591,100932,126896,31789,7844,12370,121139
2/22/2015,1121667,30524,10207,6017,7478,6823,16507,6551,2254,38781,0,0,420653,194613,41704,29231,35737,130491,162062,42065,10575,18958,171025
2/23/2015,1358214,32150,10137,5409,8982,7622,20027,9133,2862,38577,0,0,420653,209327,47551,34100,43763,143998,174780,46964,12702,22796,189397
2/24/2015,790682,31649,10485,4895,10209,6060,16665,10063,1796,29836,0,0,420653,154593,34781,24826,25369,102340,123859,32721,9264,11434,134802
2/25/2015,900403,29970,10160,4385,8943,6482,15698,10830,1965,42490,0,0,420653,173902,42116,27829,27398,139617,132270,32200,16969,11929,171978
2/26/2015,725946,33071,14383,4645,7259,6785,17033,11475,1788,49309,0,0,420653,128486,29366,19120,19876,144888,109010,25682,6796,8330,157141
2/27/2015,672753,28389,10792,4376,5742,7479,14835,10306,1776,47972,0,0,420653,126112,29523,24403,23995,145842,97994,23131,6617,8110,167811
2/28/2015,1063461,28418,10753,4880,5337,7448,20940,8229,3327,107303,0,0,420653,190152,34147,35365,39709,327768,130205,28176,9005,13076,368562
3/1/2015,952150,33955,12778,7126,6462,7590,22886,10304,3153,43281,0,0,117289,213603,43177,31514,30092,134626,158975,36895,9631,10742,186180
3/2/2015,818037,34716,13717,6630,7878,6491,23572,13097,2428,27157,0,0,117289,159543,34424,27576,26068,87625,129878,33652,8132,11332,136071
3/3/2015,837401,32535,12323,6014,8125,6073,27542,12501,3051,26642,0,0,117289,176863,43674,41529,33899,97901,148320,36215,9675,16239,132811
3/4/2015,1008570,30519,9910,5894,7867,6847,26856,11165,3280,39752,0,0,117289,189341,40719,39808,39065,102586,150238,34716,10042,18184,150280
3/5/2015,870179,29119,8821,5649,7641,7009,23106,12244,2961,35626,0,0,117289,155885,36755,19754,27429,98524,140918,34383,8141,12853,118887
3/6/2015,604484,24597,8057,5043,6053,5445,19188,12753,2008,29234,0,0,117289,113685,25162,19585,18986,72562,103160,23912,6847,8283,89223
3/7/2015,817620,25861,9588,4656,5783,5834,19408,9583,2769,27510,0,0,117289,140710,25273,27189,24733,81896,123118,29707,9716,14929,92729
3/8/2015,1259881,30049,11404,5110,6606,6929,25621,11264,4207,33672,0,0,117289,193116,39346,35594,34597,124197,176956,42433,13721,19944,127821
3/9/2015,892165,33107,12343,5621,7533,7610,22445,14578,3057,23439,0,0,117289,175073,32279,28609,27610,92855,148900,34716,9870,13164,97030
3/10/2015,781904,28011,9071,4808,7568,6564,21308,13248,2083,21905,0,0,117289,153215,29699,24337,26360,76004,129475,32334,9337,14964,86654
3/11/2015,685249,28206,8984,4265,7719,7238,19217,13074,1890,20779,0,0,117289,137377,36725,22819,19936,76517,121521,31386,8573,10091,81289
3/12/2015,748436,22588,6194,3290,6318,6787,19873,13002,1681,20575,0,0,117289,145521,26199,24236,20643,76370,129551,30229,9969,11065,81222
3/13/2015,679971,21112,6109,2981,6337,5686,25277,11096,1720,19164,0,0,117289,140813,30036,24990,18121,75800,121777,25521,7675,8807,78587
3/14/2015,910142,25634,9070,3283,6713,6568,12329,4526,2075,22991,0,0,117289,154700,22990,23039,22184,85978,138033,32283,8333,13270,96539
3/15/2015,1413172,31452,10635,4642,8168,8007,13999,4028,3021,29885,0,0,117289,257641,45769,32728,42010,132388,205356,51685,13011,19631,149606
3/16/2015,1489245,33117,11695,5356,7595,8472,16017,7156,2929,28515,0,0,117289,302254,56444,37969,40511,150922,240942,60606,14078,21703,155057
3/17/2015,761093,35315,13033,5863,7741,8678,12003,10136,2466,22624,0,0,117289,134447,23241,27196,21747,69766,107097,34641,9215,11769,123983
3/18/2015,728679,32937,10653,6428,7250,8606,13173,12393,2364,24362,0,0,117289,143094,23720,25803,25904,73492,116533,32254,8636,13374,126030
3/19/2015,741144,26624,6555,6246,5837,7985,13361,12451,2384,25502,0,0,117289,145093,33086,27715,22992,76487,115137,32608,8739,15050,133418
3/20/2015,731074,22220,4381,5351,5397,7091,12910,12497,2247,22679,0,0,117289,135069,27854,30645,28529,78074,110732,33334,9252,11352,124529
3/21/2015,938667,21782,4606,4008,5145,8023,12694,9735,2396,28569,0,0,117289,159263,24883,28512,31320,92854,132610,42630,10835,14716,141893
3/22/2015,1669755,29910,6300,5539,7088,10983,18140,11745,4629,47692,0,0,117289,268622,46309,52657,56171,172983,229064,69678,19209,25034,246117
3/23/2015,1744213,36382,9151,5706,8621,12904,20245,17560,5161,55401,0,0,117289,271403,48390,55106,53851,184753,225943,70796,17433,27097,272147
3/24/2015,1557701,29813,8774,5627,6227,9184,18149,17837,4507,41150,0,0,117289,238882,45287,47969,50535,119051,211290,63184,16784,22689,197331
3/25/2015,843672,24000,7595,4366,5011,7027,13109,9145,3786,30293,0,0,117289,159733,28648,25475,28543,101976,136752,36462,8106,13586,141837
3/26/2015,768831,22818,7495,3578,4876,6868,12443,9139,2295,33631,0,0,117289,151151,27650,24801,26166,115110,120081,32788,8420,13059,149763
3/27/2015,669760,19594,6327,3331,4331,5606,12063,8074,2027,29478,0,0,117289,133539,25475,21364,24382,97863,106879,28488,6064,10118,136841
3/28/2015,960831,19334,6459,3069,4076,5730,11894,5942,2607,39616,0,0,117289,143650,22993,31093,26792,110620,127629,34749,10010,15282,149932
3/29/2015,1429574,22125,7540,2949,4288,7349,15471,6869,3801,55658,0,0,117289,231751,37562,37736,39192,195688,199908,54020,10758,20575,241708
3/30/2015,1195583,25098,9184,3568,4331,8014,16770,9720,3517,69719,0,0,117289,214925,36516,33533,38127,220400,180066,44042,11006,16219,256594
3/31/2015,1287596,23190,8346,3268,3886,7690,17767,9030,335,83915,0,0,117289,249933,40772,36474,38536,270663,191627,47417,11577,15845,305734
4/1/2015,762430,28348,11791,4269,6099,6189,9908,6402,2672,16621,0,0,799680,161210,33095,20183,22323,81281,147811,35049,8732,12397,72467
4/2/2015,634916,35761,20089,4521,5573,5579,11009,6458,2645,12754,0,0,799680,148613,29976,21995,17692,67062,135421,32440,9233,9267,58174
4/3/2015,611251,36850,22051,4109,5531,5159,10697,6111,2643,12138,0,0,799680,142930,28940,23323,21014,63945,137457,31881,8430,9597,53380
4/4/2015,596688,35614,20290,3473,6882,4969,10729,5040,2254,11152,0,0,799680,146976,31901,21157,16971,61427,129990,33841,9116,10083,50184
4/5/2015,933391,41778,23403,3670,8001,6704,9396,5672,3236,14301,0,0,799680,214153,33916,30566,22106,72798,192847,44762,13928,14297,65899
4/6/2015,2045560,52661,28018,3983,11750,8909,17220,10078,4936,13225,0,0,799680,282256,53116,43654,41778,107168,247632,60954,18634,24406,96114
4/7/2015,1877570,42034,18745,3536,10836,8917,18603,10791,6482,23917,0,0,799680,360296,76090,58676,58433,149826,321483,83909,24396,34715,135524
4/8/2015,1652617,32237,13372,3305,7846,7714,15429,10972,7100,19804,0,0,799680,414785,89453,61300,50015,140215,352094,82456,25848,26545,115000
4/9/2015,723530,28311,9965,3977,6759,7611,11061,10992,3168,12026,0,0,799680,156486,34803,24021,22013,67776,144830,36784,9659,11546,59433
4/10/2015,639462,25654,7195,4025,7304,7130,10903,10096,2347,10771,0,0,799680,146385,28286,22033,19058,59708,128713,32967,9551,10442,51084
4/11/2015,779565,21748,6689,3010,6483,5566,9831,7401,2637,16218,0,0,799680,157593,24011,27099,19184,86202,141519,37371,10443,11185,78970
4/12/2015,1185248,26529,8471,3572,7772,6714,10710,8704,4228,19031,0,0,799680,257983,48402,37282,34952,119200,224653,62291,16111,20677,112922
4/13/2015,1259972,36765,13963,4332,10772,7698,16800,11771,4257,20981,22368,1231400,799680,291655,48794,42149,30783,126612,255285,60217,20887,18391,108193
4/14/2015,1611868,45253,19037,5035,13823,7358,15623,11401,5410,21777,37358,2868600,799680,399725,64689,51933,49680,153812,328960,71740,21725,24373,129491
4/15/2015,1232627,51164,22775,5946,15606,6837,11821,11478,3979,20768,12821,1238700,799680,287548,48497,39054,33378,119386,248024,58531,15914,18534,106402
4/16/2015,760815,43206,17637,5393,13326,6850,9673,10996,2776,14929,23298,2892600,799680,182178,32665,22595,20537,74836,155827,36560,9141,10930,76344
4/17/2015,686989,31819,10206,5024,11170,5419,9413,9670,2606,13752,22165,1661800,799680,157120,31554,27973,22804,66510,139932,34321,9634,11668,70215
4/18/2015,690025,28467,8153,5307,10027,4980,8754,7458,2097,14312,61468,5578700,799680,162710,29510,27392,20064,68100,137997,34210,10315,13158,69700
4/19/2015,1174096,38349,12129,6431,13107,6683,12474,9017,3598,19972,31419,2388700,799680,284591,57132,45856,32744,109012,250405,59521,15532,20139,107196
4/20/2015,1276566,43579,15238,7833,12876,7632,13310,11895,4224,21754,26325,2374000,799680,294086,62003,45058,36433,115623,254032,60376,20450,20045,116249
4/21/2015,1360603,46466,19410,7540,11776,7741,13432,11484,4097,21037,22730,2874900,799680,330913,62857,51924,38434,129111,285378,64517,18118,22034,125704
4/22/2015,1751261,45132,19301,7263,10705,7863,14179,10983,5464,21889,18881,3190100,799680,419295,86116,66674,49796,150539,338351,76527,24986,27796,154014
4/23/2015,1019013,50551,25343,6295,11671,7242,11139,10224,3404,22046,15594,1516100,799680,234772,54741,33003,26349,104748,194043,52675,13124,12558,133243
4/24/2015,837138,42449,19934,6120,10062,6334,10192,9231,2746,19692,28769,2785700,799680,198996,37259,31011,24830,93815,169617,41614,11437,10204,121823
4/25/2015,930201,42394,18802,7502,10049,6041,9381,7765,3126,20667,41919,4501000,799680,227215,44181,33805,27859,98787,194342,44011,13980,13004,130171
4/26/2015,1442852,54291,26358,8499,11748,7686,12955,8939,5013,28927,62852,5767000,799680,368243,68230,47523,42287,141078,309252,74646,17548,18706,196463
4/27/2015,1513295,68894,36869,8764,13738,9523,13508,11841,4751,28501,35816,4187800,799680,353544,68115,49473,42488,151877,307862,77221,20483,21054,185856
4/28/2015,1551737,63498,29781,8505,15717,9494,16541,11335,4354,28849,15156,2131000,799680,374498,79044,60241,39697,163592,320727,79393,23482,19868,185833
4/29/2015,2277162,63438,30696,8145,15287,9310,22826,11087,5356,41625,22593,2317900,799680,476513,87605,67382,61261,255980,403811,102184,27701,31000,301716
4/30/2015,1577536,63286,27641,8107,18808,8730,22647,10602,714,55175,13678,1859800,799680,347226,75586,52942,45864,249572,281957,68366,17195,18887,344505
5/1/2015,1093283,55959,24616,7579,16644,7120,18222,10613,4743,24230,8471,1271900,449754,240522,57487,36978,36403,96529,205169,53972,14630,14442,183043
5/2/2015,998029,47319,21579,6106,13538,6096,14599,8169,3775,20423,50655,7984400,449754,227831,48482,30289,32203,89966,187760,52468,12054,14803,172766
5/3/2015,1846093,65488,31177,8562,17082,8668,22634,9733,6346,33004,50407,6740900,449754,416531,82029,62051,57742,154253,343973,88126,22991,21839,304206
5/4/2015,2019224,82980,42449,11283,18824,10424,31801,13119,6323,39633,0,0,449754,450773,100082,69790,65502,159585,370507,112219,26033,24831,343818
5/5/2015,1887375,92738,51427,11370,20135,9805,29091,12801,6832,35257,0,0,449754,439522,91108,62589,63158,147058,362426,96821,25260,25015,290179
5/6/2015,1494987,87926,45569,10176,23352,8829,20639,12641,5646,26714,0,0,449754,333975,65565,53046,47725,127095,290930,78315,20288,23067,179090
5/7/2015,1188661,68847,32160,8662,19656,8369,18195,12961,5087,18717,0,0,449754,285527,52811,49155,36708,95565,253775,65133,20378,16631,119460
5/8/2015,1001810,53829,22206,7461,16647,7514,18423,11630,4049,17273,0,0,449754,236064,53289,49788,33178,87447,208906,59919,15860,16151,99104
5/9/2015,1040701,53834,26158,6834,14535,6308,13826,9455,4892,19625,0,0,449754,202855,34885,28932,27426,84664,188127,49292,12830,15501,94723
5/10/2015,1277249,71177,41277,7248,15088,7562,17139,10855,5374,19341,0,0,449754,278948,52547,41664,37751,97969,247158,65727,19768,19946,109429
5/11/2015,1344303,93052,56897,9886,16809,9459,21903,14031,6645,18225,0,0,449754,315830,53456,42391,36262,108247,287512,71919,21390,20466,113694
5/12/2015,1319343,71438,41936,8118,12636,8747,18220,13912,5912,18870,0,0,449754,318269,67732,40639,47900,112297,277689,72953,17685,20403,119418
5/13/2015,1120428,54366,29819,6924,10090,7534,18323,13683,4515,22644,0,0,449754,249992,46819,36180,33016,108153,227282,52052,15149,16658,109326
5/14/2015,917927,41098,19869,5444,9120,6665,17982,13313,4078,20095,0,0,449754,214369,43240,32413,27496,97396,191155,42061,15370,13333,91671
5/15/2015,829287,27271,9614,4534,7390,5734,16991,12131,3390,19286,0,0,449754,203186,39643,26786,30382,94135,173668,38884,9731,14587,93866
5/16/2015,993448,32515,14572,5903,6393,5647,15032,9518,3433,21802,0,0,449754,177228,33489,27976,25011,100213,169196,40494,11775,16052,97644
5/17/2015,1416047,50125,29544,6794,6991,6796,19821,10766,5227,26374,0,0,449754,283533,52662,46681,35735,144893,258741,58920,18318,21898,139476
