DATE,SEMREVENUE,DISPLAYREVENUE,PARTNERREVENUE,AFFILIATEREVENUE,DIRECTMAILREVENUE,EMAILREVENUE,NATURALSEARCHREVENUE,PUREORGANICREVENUE,SHARESITESREVENUE,UNKNOWNREVENUE,TOTALREVENUE,SEMCOST,DISPLAYCOST,PARTNERCOST,AFFILIATECOST,DIRECTMAILCOST
5/31/2012,94957.87,62808.98,63692.85,22784.7,13610.27,226560.54,75919.14,66481.1,81803.39,10406.98,719025.82,25577.0136,26705,18783,1868,2392
6/1/2012,75820.26,55516.57,52278.5,22293.49,1387.96,163958.48,64577.43,66509.99,81881.44,7564.8,591788.92,22492.52272,22610,16774,439,9004
6/2/2012,68351.74,52576.94,48029.37,20329.96,1158.68,141745.56,64183.14,64524.76,59943.47,6208.22,527051.84,20793.25076,20781,14023,12,9004
6/3/2012,91877.94,68555.44,63705.19,30253.74,1525.73,183907.69,79031.82,90200.7,92397.28,9599.87,711055.4,26404.70408,23556,18383,2210,9004
6/4/2012,118046.93,84455.23,74438.19,35674.27,2404.09,287801.05,97556.76,102404.37,127311.75,14026.75,944119.39,33583.42055,28721,21496,4103,9004
6/5/2012,128162.68,95564.59,84512.58,44056.48,1684.52,335840.25,124163.4,112509.29,133038.7,16005.72,1075538.21,29413.00067,30660,25104,4626,9004
6/6/2012,177493.15,114509.96,104869.27,60199.47,2506.7,607621.81,168467.09,133938.36,177708.59,19305.54,1566619.94,26865.14104,33425,27123,6632,9004
6/7/2012,103347.1,81378.77,77423.02,38028.74,2319.5,288587.53,93626.03,88928.17,104776.17,12951.06,891366.09,24379.93075,28628,24343,7278,9004
6/8/2012,61247.61,58116.16,55544.73,22595.83,1100.44,204145.39,68153.92,65595.07,71939.5,9343.63,617782.28,21033.31311,25206,20059,4469,9004
6/9/2012,62320.83,50412.06,57117.97,24695.6,1235.81,166196.57,59934.51,70957.92,62504.17,6822.39,562197.83,18733.60451,22995,18945,4233,9004
6/10/2012,102251.46,77929.58,77406.21,40664.13,2364.65,302023.8,92550.19,99041.99,94102.93,13848.86,902183.8,24282.77436,29396,24476,4636,9004
6/11/2012,110726.85,100960.81,88668.21,35975.18,2386.99,344451.38,103429.47,114200.92,117201.71,13419.89,1031421.41,34323.36118,34863,27903,5166,9004
6/12/2012,107243.81,96501.29,90313.22,36173.31,2251.01,382478.51,105000.81,112740.63,104252.77,20169.47,1057124.83,34684.06007,34830,30159,4026,9004
6/13/2012,90445.11,78775.21,87607.68,33671.73,1843.85,173704.57,76556.61,85572.42,85022.06,11383.62,724582.86,31605.32521,33144,30017,4854,9004
6/14/2012,74232.45,56985.15,72338.6,22370.65,1642.07,139449.08,65634.37,62104.18,72262.74,11418.1,578437.39,28305.84931,30404,25933,5536,9004
6/15/2012,60696.68,53067.69,60994.33,21669.76,1737.77,120695.8,56696.93,53322.26,60353.43,9718.49,498953.14,21156.90854,28075,24505,3286,9004
6/16/2012,47835.97,39263.8,56797.38,14328.01,1737.98,94974.04,45705.06,50966.34,49489.48,7286.65,408384.71,18150.63095,22168,19468,2261,9004
6/17/2012,64781.48,55434.58,77547.68,23452.05,1240.32,309881.78,64430.45,71922.52,68066.84,18447.12,755204.82,19605.67205,27679,25047,2535,9004
6/18/2012,74587.51,59015.31,103675.72,24777.61,2136.79,202310.93,72768.45,67564.82,83288.56,14534.24,704659.94,22630.09333,35412,36348,3856,9004
6/19/2012,71974.22,67764.75,136382.05,29894.1,2219.48,203547.88,80034.29,67853.5,91994.58,16806.19,768471.04,22194.44247,41240,46201,1077,9004
6/20/2012,78803.22,68858.69,76427.17,29548.29,2844.13,258148.19,75585.87,67347.57,88141.47,12586.2,758290.8,19945.07276,31854,24305,3,9004
6/21/2012,53929.47,46982.97,63372.73,18271.71,2784.83,155266.52,56609.78,46848.56,56913.47,9137.6,510117.64,15033.22213,28095,20763,1465,9004
6/22/2012,46209.45,40251.52,57867.3,19167.39,1754.81,166338.18,47938.35,45077.46,63803.65,6007.76,494415.87,13294.29235,26274,20382,2424,9004
6/23/2012,40853.84,36766.36,67775.34,15947.8,1693.43,136901.76,41446.8,49891.16,49340.48,5956.42,446573.39,12912.26397,24914,24400,1625,9004
6/24/2012,57482.04,52941.14,93383.1,23354.41,2552.45,186476.86,56106.92,63301.49,66573.88,7803.79,609976.08,15255.10795,30233,34900,1248,9004
6/25/2012,69158.4,60716.12,138714.97,30817.03,3525.73,326608.01,77726.75,73455.39,96466.66,10871.21,888060.27,17934.71777,39073,55235,1766,9004
6/26/2012,81455.31,65319.89,143078.03,39238.16,3681.32,363744.89,71473.87,69346.75,90232.8,9252.12,936823.14,16594.2648,40477,59177,446,9004
6/27/2012,78313.85,67559.88,98698.22,35233.18,4124.88,498450.16,72305.07,61887.73,94159.58,10856.33,1021588.88,14965.40892,39252,47876,333,9004
6/28/2012,59429.87,54288.57,77497.91,24022.05,4570.04,201816.14,53483.74,51276.04,62304.71,6967.87,595656.94,14196.77275,32294,35910,173,9004
6/29/2012,48216.68,48259.51,48345.23,18105.57,6073.62,142374.18,52261.97,45742.13,57170.07,5843.29,472392.25,12111.38979,24021,17193,19,9004
6/30/2012,47127.89,43051.85,47841.3,16912.26,10737.86,114785.35,42144.55,48313.69,43098.83,5376.2,419389.78,11776.35251,20934,15223,63,9004
7/1/2012,60740.76,55572.81,52930.62,21908,904.35,106967.69,52579.66,75769.33,65212.83,7281.5,499867.55,15926.21998,15969,10834,1330,18747
7/2/2012,65870,59622.48,59595.87,23872.49,1801.77,192797.52,60506.36,71820.37,74335.84,9911.34,620134.04,26805.93537,21267,12043,2014,18747
7/3/2012,62556.31,55619.68,73444.74,26461.24,1129.29,182325.87,53251.51,64658.58,67887.76,6571.14,593906.12,22885.91259,27002,19659,530,18747
7/4/2012,53698.47,52027.98,77799.69,23048.26,888.36,182338.12,51016.79,62947.9,58435.08,6520.04,568720.69,16479.48234,27038,23604,2186,18747
7/5/2012,95782.22,80843.39,108820,55101.24,1547.06,853888.82,75727.53,83626.01,100904.61,13632.28,1469873.16,23745.31299,48158,29816,8181,18747
7/6/2012,60027.64,53001.35,62473.35,24543.75,1144.93,182956.66,49163.72,63838.3,68531.26,5793.91,571474.87,21917.23621,17975,11707,2282,18747
7/7/2012,58790.32,49361.71,68646.11,20094.59,1015.78,156172.1,48491.12,58115.4,59133.46,6665.89,526486.48,20480.73818,18073,14080,1027,18747
7/8/2012,75559.48,69621.36,87719.39,24053.1,1563.19,183747.05,61554.89,84931.21,73221.63,8233.08,670204.38,24040.27193,20167,15328,753,18747
7/9/2012,79618.31,71506.14,78788.11,28354.02,2226.84,242242.87,63104.41,82766.72,91000.02,7816.28,747423.72,28811.1138,22554,14891,0,18747
7/10/2012,88104.1,72020.19,76401.53,30942.03,2043.86,294916.05,69729.44,78280.84,88833.87,11859.85,813131.76,26339.73143,22176,13615,0,18747
7/11/2012,97083.17,77339.08,78445.79,35038.73,2496.9,371074.2,77455.15,77985.98,97649.96,9618.28,924187.24,23419.38442,22709,13789,850,18747
7/12/2012,61265.08,62260.98,77114.66,22709.4,3031.91,161651.52,56348.04,64595.7,65446.71,6411.51,580835.51,22923.99876,21564,14415,1164,18747
7/13/2012,59412.39,50730.07,79531.21,19065.92,2116.95,123662.44,52261.37,56921.48,60827.26,6067.28,510596.37,20947.17899,21675,14936,216,18747
7/14/2012,60103.66,48311.9,64110.92,20052.68,1775.95,174424.09,46134.67,62525.1,53296.72,6988.31,537724,18566.42601,19041,12020,22,18747
7/15/2012,80377.91,67153.66,83677.09,31792.75,1869.18,210538.75,66709.28,89332.18,84362.14,8203.87,724016.81,22345.03973,27251,15759,2392,18747
7/16/2012,78488.81,41312.77,86822.89,28164.45,2743.13,240512.38,62710.82,109840.13,89015.07,9838.56,749449.01,25093.77116,22007,15205,3975,18747
7/17/2012,71860.86,26930.64,89659.69,27985.53,4214.21,198690.93,63747.94,119503.4,77420.81,8621.2,688635.21,23667.08596,20950,15009,3408,18747
7/18/2012,84298.66,58474.56,85790.82,34860.82,3532.22,504691.69,67489.52,77662.98,82852.38,10428.62,1010082.27,22114.50713,20734,14292,2740,18747
7/19/2012,67394.11,42386.01,81306.64,26048.89,3282.03,229980.13,51663.16,78624.25,65938.26,8022.9,654646.38,22763.70077,18892,14315,1560,18747
7/20/2012,58486.33,41551.18,75589.28,21110.68,2530.92,168431.65,51498.03,72723.93,61453.28,7149.09,560524.37,20363.41546,17627,13268,192,18747
7/21/2012,52701.51,45914.05,68145.31,21423.62,2574.25,145881.76,41886.78,62622.02,58198.98,6353.26,505701.54,18575.77342,14897,12227,27,18747
7/22/2012,74614.66,62198.9,92858.83,26116.41,2879.53,187029.04,59440.8,85474.78,84222.24,10102.55,684937.74,22923.56459,19174,15591,2077,18747
7/23/2012,79467.17,70680.05,104955.16,33824.8,3118.25,343371.37,73624.93,91492.97,102281.57,10062.17,912878.44,28805.44501,23426,17415,3418,18747
7/24/2012,101434.22,79181.82,117268.02,33706.44,3639.08,418411.2,85881.77,93493.9,114049.82,9671.39,1056737.66,28265.12966,24417,20235,3418,18747
7/25/2012,110158.88,82266.22,101109.58,47508.39,3333.78,775932.17,99370.55,93042.54,130506.8,11757.11,1454986.02,26313.81028,22228,15585,2270,18747
7/26/2012,56834.7,59846.19,99358.3,22297.2,3426.94,173762.9,54463.07,69881.3,73493.76,7168.94,620533.3,23953.11588,20914,20023,1447,18747
7/27/2012,53459.84,45829.85,82572.57,22715.53,3812.49,122200.86,48419.71,62116.63,55431.1,6737.96,503296.54,19104.42278,18250,17180,243,18747
7/28/2012,52447.46,41723.42,80308.14,20929.3,3053.34,210922.56,41500.22,58838.13,57283.33,8108.73,575114.63,18139.05119,17097,16424,104,18747
7/29/2012,76634.89,60659.53,113201.24,27441.68,4631.43,280498.52,56062.9,90185.77,83621.25,12142.41,805079.62,21992.71931,23121,22563,1728,18747
7/30/2012,77080.25,64671.74,122994.53,27046.9,7894.54,326896.87,65321.8,88805.33,89206.67,12487.73,882406.36,27857.53088,26492,25826,3379,18747
7/31/2012,77438.91,73770.28,162119.99,32606.47,14794.38,317281.77,70507.27,89089.43,101333.97,15895.86,954838.33,26339.27509,32717,36352,2857,18747
8/1/2012,73153.87,63972.17,124799.51,28740.42,2002.65,289603.35,61387.89,75813.83,83738.7,15920.03,819132.42,27383.56581,23767,27169,2955,17220
8/2/2012,54279.02,54136.94,96871.69,21356.64,1429.3,163437.73,53007.1,66376.92,66697.85,9991.94,587585.13,24956.44083,19718,17012,3139,17220
8/3/2012,47785.89,46709.62,92557.84,19642.64,1676.98,141319.29,44182.32,60841.09,62686.56,8020.63,525422.86,21699.41064,17957,17533,2788,17220
8/4/2012,47670.11,42657.37,90049.03,16035.72,1734.49,117983.32,42340.1,63436.85,56872.82,8314.15,487093.96,19633.45478,14753,16458,4471,17220
8/5/2012,72188.21,65031.73,122987.02,31110.26,1672.78,400977.74,57549.98,90838.11,87981.36,13791.36,944128.55,24844.74914,20682,23772,2783,17220
8/6/2012,76201.63,61247.36,119712.81,33829.67,1881.86,403279.19,68783.35,90401.28,94263.76,12646.44,962247.35,30185.4938,20779,22759,4730,17220
8/7/2012,72532.25,55395.37,104934.65,27320.85,2861.44,221509.41,61965.18,82942.59,85563.04,9701.83,724726.61,27000.3345,18246,18764,4012,17220
8/8/2012,75907.27,57587.71,101286.6,34632.63,2586.51,354073.95,73243.71,82573.23,97601.88,11695.42,891188.91,25211.67004,16391,18036,3888,17220
8/9/2012,58771.16,54504.3,118140.86,21764.97,2766.01,174104.97,55636.18,75310.25,68575.74,8900.54,638474.98,26711.42235,22862,25244,3472,17220
8/10/2012,54146.51,48256.26,109928.92,21414.54,2729.59,187104.57,59749.84,64682.17,57010.22,8889.04,613911.66,24689.10851,18731,25216,2828,17220
8/11/2012,52386.19,41662.35,104776.31,19796.11,1864.54,145319.56,56964.6,61228.24,50965.08,7423.78,542386.76,21723.74632,15032,22054,2905,17220
8/12/2012,64456.15,54006.54,138338.01,25862.77,2280.49,173348.56,73270.88,87858.49,74125.55,11060.43,704607.87,28553.91047,18509,27314,1574,17220
8/13/2012,66803.9,53198.58,143329,29780.13,3274.53,340491.7,84029.44,88598.48,87659.47,13179.73,910344.96,33980.10459,19569,28758,906,17220
8/14/2012,73567.07,58270.81,166936.15,28142.1,3697.83,305305.51,82450.18,81127.17,84418.06,13823.63,897738.51,33639.14632,19907,32452,2716,17220
8/15/2012,68448.53,51937.16,127319.25,27645.64,4681.59,217925.05,75187.92,74329.27,74946.2,9515.65,731936.26,29878.18503,19537,29911,3881,17220
8/16/2012,61416.04,47668.07,106866.68,24853.68,4198.11,226891.99,73264.87,66431.09,68850.66,9100.69,689541.88,26824.16417,16437,22916,3721,17220
8/17/2012,49508.84,38226,98589.65,19258.78,3713.96,153326.44,62602.33,64508.89,56401.66,8662.96,554799.51,24459.32194,13238,19928,2910,17220
8/18/2012,55798.26,34237.89,91393.46,22109.74,3568.34,139522.7,59408.96,69165.25,54875.15,8113.55,538193.3,23141.23543,10918,18176,3080,17220
8/19/2012,81665.18,48812.09,126039.3,29473.63,6039.83,204441.56,75738.92,100695.05,78019.42,12035.79,762960.77,27702.37149,14315,24729,3785,17220
8/20/2012,84772,50622.95,124433.11,30579.19,4138.48,263324.47,84454.86,92933.02,90832.87,11780.25,837871.2,35148.47688,15128,24265,4056,17220
8/21/2012,85399.24,50219.64,127289.25,29212.31,3614.2,394194.58,74339.16,87827.19,87395.3,15643.6,955134.47,35209.20118,14242,24455,4051,17220
8/22/2012,114405.56,53469.57,134151.67,35618.81,4932.6,451281.78,90364.12,93797.16,97955.56,13696.78,1089673.61,33743.22254,14171,24774,3982,17220
8/23/2012,65305.92,39870.19,103377.09,20390.24,3988.02,199553.23,54870.44,75018.04,61208.08,7766.26,631347.51,31920.59537,12336,21976,3515,17220
8/24/2012,60424.88,32282.83,104784.02,17322.93,3864.76,212183.18,43848.49,61717.41,55455.84,8357.35,600241.69,28105.30685,13958,23862,2735,17220
8/25/2012,60535.93,25873.25,109854.01,18054.82,3003.27,162266.11,49194.39,65705.15,48801.79,8241.75,551530.47,28690.73909,13857,23476,2301,17220
8/26/2012,86050.35,39920.17,144137.37,24896.13,4303.89,205496.24,72010.24,90829.71,79717.96,12141.91,759503.97,33997.54507,16114,30846,2917,17220
8/27/2012,86874.52,37154.84,148890.54,28681.21,5195.12,318274.56,67720.37,92780.29,86656.46,13069.33,885297.24,40607.69329,13538,34595,3882,17220
8/28/2012,85410.69,34016.37,158324.76,29064.7,5914.05,499730.03,71613.98,84089.12,83904.22,14438.12,1066506.04,38421.63762,14249,41652,3579,17220
8/29/2012,77212.04,35723.2,131368.8,30405.08,5983.59,415846.97,70051.55,76150.28,86260.16,11852.72,940854.39,33901.81922,13663,30107,3738,17220
8/30/2012,71493.27,27769.07,119869.15,22057.15,8518.8,254933.49,58905.55,68798.6,69953.2,10724.45,713022.73,28669.33972,11722,29475,3243,17220
8/31/2012,77904.07,26839.77,120878.54,25024.65,14098.89,209446.19,55483.49,70586.09,67994.06,11936.06,680191.81,24043.00462,10616,30073,1694,17220
9/1/2012,67573.11,25762.33,100033.47,21137.16,2692.32,162444.49,47953.83,77457.19,60933.56,9283.78,575271.24,22909.99738,8616,21371,1844,5415
9/2/2012,85942.76,29098.81,109863.1,22375.54,3112.81,183733.46,62309.52,99696.38,79952.01,10876.14,686960.53,26033.74777,8728,22558,2447,5415
9/3/2012,144407.91,49270.64,177142.26,44200.62,4667.75,489814.65,114131.35,148206.37,131108.06,19466.36,1322415.97,31315.08718,11200,33470,4447,5415
9/4/2012,152330.17,56084.16,169916.64,76920.96,3392.74,1187657.19,130569.14,147487.71,142163.28,24243.77,2090765.76,35474.24816,14639,36111,6364,5415
9/5/2012,158521.77,51215.92,172723.06,59929.85,4365.08,627634.12,135292.79,160585.07,142153.53,21340.5,1533761.69,33186.92075,10128,29469,10779,5415
9/6/2012,76066.83,28215.36,103503.99,28133.24,2719.88,325833.15,60395.25,72608.28,66902.35,13348.82,777727.15,31269.13805,8434,25076,5232,5415
9/7/2012,64677.99,20986.6,95196.43,24092.85,2268.33,249455.62,52165.53,71062.29,59848.68,11177.44,650931.76,28109.93986,7303,24567,4066,5415
9/8/2012,69641.34,22296.09,102835.84,23927.82,2827.59,249969.35,61970.2,89393.15,64838.67,13037.46,700737.51,28343.86851,7153,24679,3001,5415
9/9/2012,99929.06,28476.44,139125.76,32823.8,4134.86,390079.69,86517.53,121895.59,91167.16,17479.21,1011629.1,32824.40548,7472,32541,2965,5415
9/10/2012,96574.63,25358.78,126624.18,34961.41,4381.19,477952.39,85408.91,109126.24,98719.02,15942.85,1075049.6,35472.32185,6727,29833,3772,5415
9/11/2012,94132.33,29316.76,127060.48,34665.49,3950.82,562936.39,85874.94,116031,91100.02,17158.17,1162226.4,31075.53131,6594,29239,3727,5415
9/12/2012,111789.15,26058.24,144476.73,47982.48,4893.73,803507,96111.66,122458.93,109925.05,22118.21,1489321.18,28782.56922,7390,32200,5179,5415
9/13/2012,100195.84,29362.06,142937.11,39970.23,5698.26,731218.78,83275.44,111164.78,112868.98,17171.88,1373863.36,26014.09918,6637,32049,5731,5415
9/14/2012,60476.83,15532.61,96435.16,19370.6,4749.85,208461.42,53896.19,76358.93,58015.79,11693.58,604990.96,23341.46041,5763,19597,3349,5415
9/15/2012,61682.64,17899.68,94856.84,18577.82,4451.6,162821.79,52860.23,73939.6,50607.27,10644.61,548342.08,22561.64767,5150,20045,1732,5415
9/16/2012,91448.47,23672.65,125891.92,23780.31,5893.7,200641.95,73657.37,118018.18,78363.51,13425.62,754793.68,28374.29806,6413,25014,2093,5415
9/17/2012,90411.57,28271.97,123013.89,25677.32,5445.68,228565.57,79175.2,116487.85,99088.9,14139.31,810277.26,32237.81574,7819,24908,1993,5415
9/18/2012,102018.88,33776.03,131106.62,36595.81,6254.68,459526.68,106906.37,110274.46,108231.76,18808.73,1113500.02,30839.27068,8849,25955,2516,5415
9/19/2012,68024.17,24458.1,98915,19686.79,4516.82,241133.08,67486.36,76197.32,77997.38,12715.72,691130.74,28403.97751,7029,20381,2623,5415
9/20/2012,60121.02,22125.77,95943.53,18322.07,6340.62,173855.86,61050.78,73337.24,66505.31,9022.9,586625.1,26167.58394,7479,20935,1557,5415
9/21/2012,63354.42,18463.43,109167.95,24972.06,5098.07,372062.73,58626.46,75724.23,58995.94,12766.22,799231.51,35952.9736,9447,34908,2907,5415
9/22/2012,68444.69,17690.29,113096.15,18978.2,5280.27,245116.28,54821.4,80419.38,60881.72,13030.41,677758.79,19394.12395,7296,29239,2321,5415
9/23/2012,95351.11,32637.98,173640.16,23081.33,9152.44,226824.03,86434.32,109448.25,93598.55,16520.27,866688.44,24077.32908,8300,42519,2196,5415
9/24/2012,96442.34,35599.23,198774.09,32360.35,8668.47,364077.99,84352.75,102259.9,95354.04,19018.24,1036907.4,28228.52474,7961,51148,2510,5415
9/25/2012,104951.82,35237.58,247403.05,37202.9,8054.69,423442.93,101029.31,99152.61,96939.93,22459.36,1175874.18,28259.37653,8448,69112,2726,5415
9/26/2012,83833.52,34072.62,273444.7,27713.9,9173.14,273846.68,79229.15,86223.31,75758.36,19224.14,962519.52,27119.65724,11295,82682,3121,5415
9/27/2012,77656.89,27372.11,171814.6,29036.02,8980.7,198749.58,70070.04,74542.33,65812.14,14432.06,738466.47,24582.97356,9547,53297,878,5415
9/28/2012,64288.17,20653.52,71509.91,20889.41,9144.95,148168.74,54130.84,74316.95,56148.97,11029.86,530281.32,20375.98476,5459,11892,1560,5415
9/29/2012,67338.22,22244.47,78606.01,20592.31,16320.5,212325.86,56784.89,84392.87,57994.78,11651.82,628251.73,20892.67202,8236,12082,2030,5415
9/30/2012,110530.25,37105.54,112626.91,34774.44,39630.64,271127.85,102923.31,131225.98,101906.57,16487.69,958339.18,25404.01194,7688,17029,1970,5415
10/1/2012,64886.83,37453.72,87009.51,37277.14,2189.96,231723.69,87654.68,108426.73,89377.91,14424.86,760425.03,12244.14215,22014,15807,3519,94421
10/2/2012,73720.47,40588.23,78351.56,21784,1137.8,218034.91,74710.94,81830.67,75221.45,11642.87,677022.9,29250.21183,21752,17966,2533,94421
10/3/2012,71028.66,39973.2,66036.59,23692.54,1794.12,169507.9,63672.82,68794.39,71346.44,12254.04,588100.7,26700.24848,22404,14771,2272,94421
10/4/2012,75102.05,38980.08,63996.89,17994.98,1735.37,153856.58,63356.24,61728.77,57436.82,10074.89,544262.67,23689.45069,21386,13232,1793,94421
10/5/2012,63606.03,44910.26,64744.17,18477.71,1606.07,208751.58,62879.04,56920.05,57023.05,9355.94,588273.9,19971.57202,21620,14997,1883,94421
10/6/2012,75238.83,41120.04,64818.29,21357.26,1121.87,210648.07,62454.85,66111.46,60552.99,9632.36,613056.02,18738.29339,20365,13859,1302,94421
10/7/2012,117766.31,64575.31,104110.43,32805.9,1642.64,399061.76,93095.15,108839.78,103179.51,15987.14,1041063.93,22941.06663,22795,19709,648,94421
10/8/2012,95758.96,63754.26,92039.77,25651.76,2047.02,282869.73,89229.58,91609.96,89209.41,15776.93,847947.38,27795.80923,23075,18141,6,94421
10/9/2012,92714.18,64790.21,89749.94,31059.7,2617.84,457366.38,81436.65,76887.85,83430.51,23881.15,1003934.41,26634.95409,28168,28170,1849,94421
10/10/2012,107296.63,67941.96,92614.31,41794.42,2289.4,497831.43,85649.33,79715.99,86097.79,26155.89,1087387.15,28809.53827,29106,29199,6210,94421
10/11/2012,105852.41,74758.97,82552.67,36420.23,2902.79,503858.85,94207.97,80811.71,87848.16,22065.27,1091279.03,28434.82484,24633,17703,5207,94421
10/12/2012,70792.18,54823.77,60726.76,21896.2,2398.01,220241.79,58058.22,53550.11,56613.25,13188.99,612289.28,31757.05757,22673,12320,3008,94421
10/13/2012,74101.76,52359.49,59261.46,20588.53,2542,169019.57,59354.86,63219.08,56616.05,14485.12,571547.92,29396.01087,22199,11984,2028,94421
10/14/2012,114624.59,76701.75,97458.27,29903.76,2772.04,307499.24,87643.37,97095.57,86385.03,14643.36,914726.98,35160.56819,25333,18272,2563,94421
10/15/2012,101633.89,66948.05,83275.49,25665.4,2546.72,268217.01,82792.98,88598.55,88274.98,13038.88,820991.95,40503.98396,25280,16915,738,94421
10/16/2012,102447.45,63484.86,81187.19,25730.25,2605.15,297806.01,83033.46,78824.84,92276.35,12436.21,839831.77,27715.25775,24649,14618,1249,94421
10/17/2012,98128.61,72193.34,84736.51,24548.5,2274.33,321274.56,89764.72,76951.56,82607.28,11250.58,863729.99,24092.84197,24815,14450,1923,94421
10/18/2012,139908.25,91664.07,122075.12,41696.97,2863.89,640531.16,131293.07,97080.26,111815.05,19256.73,1398184.57,24521.91108,28636,18710,2332,94421
10/19/2012,65430.54,55221.44,64717.85,18933.95,2804.48,203680.72,67982.21,59426.19,54235.13,8570.83,601003.34,25796.84138,29473,11824,2101,94421
10/20/2012,77120.52,49656.09,61266.14,19092.92,2539.19,146331.46,60119.49,70749.35,50261.29,9454.63,546591.08,23741.54495,24147,11167,1399,94421
10/21/2012,107865.53,77033.73,103143.88,29334.07,4257.69,379797.74,92546.3,95858.72,82690.59,15923.65,988451.9,29975.83601,31917,28542,2628,94421
10/22/2012,97590.94,78821.29,94846.16,31191.48,2685.11,392779.61,96957.16,85102.76,95398.87,18127.73,993501.11,37915.52969,33514,27113,3562,94421
10/23/2012,94177.93,70731.93,83520.09,27909.56,3048.02,304385.97,90970.34,77901.51,83630.52,13359.19,849635.06,35257.49073,27429,15194,3093,94421
10/24/2012,109710.88,73108.96,100477.2,32676.8,3386.02,328148.22,100869.12,73477.34,87868.13,13470.65,923193.32,34762.22414,26246,16266,2077,94421
10/25/2012,78148.47,60711.89,88896.41,22838.15,2353.08,182512.54,75587.68,61335.84,71574.51,9787.05,653745.62,30447.79882,25406,15435,2296,94421
10/26/2012,66901.75,61187.87,77512.25,21984.09,3416.77,147624.69,71868.55,59347.72,64496.37,9754.17,584094.23,24447.99262,22869,14486,1915,94421
10/27/2012,81357.16,59927.36,73349.58,23415.02,3474.34,139222.87,77789.63,72964.59,57870.45,10844.76,600215.76,24953.41241,20935,12327,1557,94421
10/28/2012,108868.1,86965.91,121699.19,31950.51,6825.52,222599,115043.98,113482.71,99272.56,12754.27,919461.75,30460.16427,23513,20511,1878,94421
10/29/2012,115337.04,87606.59,120236.58,37153.55,6773.7,301004.28,120508.18,116957.37,107142.67,14312.02,1027031.98,33939.08995,24123,19745,2451,94421
10/30/2012,127759.85,88306.5,112796.1,38570.89,7742.87,297777.27,116313.11,97069.7,103007.68,16517.35,1005861.32,32367.34541,22702,18877,2417,94421
10/31/2012,110733.71,93545.6,123128.11,44904.73,10466.97,378183.78,122034.41,86032.87,100881.48,24802.44,1094714.1,26427.31346,25959,26587,3644,94421
11/1/2012,135706.49,131027.79,142629.54,51428.73,2598.64,514458.91,132111.91,120568.61,127358.12,27844.27,1385733.01,33029.15396,29020,33531,5360,112125
11/2/2012,171945.09,151338.18,182739.9,75320.39,2495.33,967673.67,150875.96,135964.5,148885.51,39552.4,2026790.93,32849.16723,37313,51110,7321,112125
11/3/2012,138105.57,109763.7,107214.03,37407.55,2087.85,270842.81,128194.69,118514.2,100468.74,18491.17,1031090.31,37580.17907,19553,18943,6557,112125
11/4/2012,236286.73,180679.1,189011.51,65758.69,4457.08,626248.41,213847.17,185878.13,190041.83,25561.03,1917769.68,53944.97397,24589,28914,3862,112125
11/5/2012,144618.21,101013.32,116584.54,34606.97,2324.16,296100.76,121180.91,110829.24,118477.94,17316.45,1063052.5,63855.34675,20931,19891,3836,112125
11/6/2012,138484.84,94983.22,102787.59,32460.17,2312.29,265331.21,111859.34,98546.91,106530.75,12743.91,966040.23,57210.97031,21280,18060,2646,112125
11/7/2012,174125.88,111386.39,131981.7,44719.09,4391.33,597409,145683.66,108128.47,118608.83,19276.74,1455711.09,55305.01975,24752,21481,2786,112125
11/8/2012,160084.68,110940.4,122925.24,36645.95,3762.75,430941.31,121802.4,104744.33,109927,18829.3,1220603.36,56698.41398,26262,20453,3656,112125
11/9/2012,174527.12,111499.88,114375.69,35459.84,5788.27,303739.24,122649.26,99996.27,102938.77,11669.02,1082643.36,47097.26646,24929,19096,2791,112125
11/10/2012,212033.05,141012,138829.34,46593.48,22715.72,377370.86,144514.83,157991.92,121605.98,18773.97,1381441.15,52854.35715,25074,22590,2807,112125
11/11/2012,337798.97,222170.89,218731.51,73300.02,50123.08,584304.35,240472.09,245282.87,200585,33587.78,2206356.56,68948.30213,29177,32408,3652,112125
11/12/2012,402306.97,256800.28,276111.42,92299.86,49449.57,907018.15,286199.11,253259.77,244949.69,38495.07,2806889.89,73722.88527,35315,41095,5186,112125
11/13/2012,482917.67,294095.72,327321.89,104544.84,88356.98,1012615.9,361798.04,282539.37,282038.99,51030.16,3287259.56,68166.95672,36123,45282,5729,112125
11/14/2012,741669.98,460551.02,397744.65,184106.6,193418.11,2192485.07,574136.75,384983.55,435174.37,85766.43,5650036.53,72681.77801,49207,44983,8909,112125
11/15/2012,242070.77,151008.94,137426.07,48896.91,99966.37,496825.67,161316.18,137969.93,130765.76,26648.87,1632895.47,74875.88443,30998,21058,9273,112125
11/16/2012,222634.52,141885.4,138330.22,49195.81,106306.61,409989.27,157030.59,134937.65,126674.99,22582.67,1509567.73,63205.88831,30255,20344,3376,112125
11/17/2012,308938.74,193504.63,175213.6,70819.25,154310.76,467444.29,203507.91,201074.21,144030.36,30476.23,1949319.98,72044.54893,30726,24180,3342,112125
11/18/2012,623375.89,335139.29,344021.6,130455.12,276484.84,1523788.38,373479.96,370788.6,287852.01,66440.57,4331826.26,114486.9533,39505,43123,6317,112125
